Location,Total Land Area (acres),Number of Cows,Farm Size,Date,Product ID,Product Name,Brand,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Storage Condition,Production Date,Expiration Date,Quantity Sold (liters/kg),Price per Unit (sold),Approx. Total Revenue(INR),Customer Location,Sales Channel,Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Reorder Quantity (liters/kg),Date_Sell,Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Expire,Sales_Velocity,Quantity_Sold_Hist_Mean,Sales_Velocity_Hist_Mean,Sales_Volatility_Hist,Quantity_Sold_Before_Expire,Quantity_Lost,Capacity_Utilization,Sales_Trend_7d,Seasonal_Volatility,Stock_Efficiency,Value_Lost,Revenue_Before_Losses,Real_Revenue
Jharkhand,705.01,24,Large,2020-05-19,9,Paneer,Raj,88.69,21.825,7763.035699999999,10,Refrigerated,2020-04-04,2020-04-14,26,87.3,2269.8,Chandigarh,Wholesale,62,31.49,106.59,2020-04-14,2020,4,14,1,2,10,0,1,2.6,182.0,18.88888888888889,39.60277158687125,0.0,62.0,0.13764705882352943,294.14285714285717,36.68841185457616,2.6,1353.1499999999999,1702.35,349.20000000000005
Delhi,316.49,98,Medium,2020-05-18,9,Paneer,Mother Dairy,22.58,12.43,1191.7723999999998,14,Refrigerated,2020-03-31,2020-04-14,13,49.72,646.36,Tamil Nadu,Wholesale,9,16.47,191.8,2020-04-14,2020,4,14,1,2,14,0,1,0.9285714285714286,182.0,18.88888888888889,39.60277158687125,0.0,9.0,0.04915966386554622,264.0,36.68841185457616,0.9285714285714286,111.87,484.77,372.9
Bihar,181.54,95,Medium,2020-05-02,9,Paneer,Raj,359.94,21.855,31822.2954,10,Refrigerated,2020-04-09,2020-04-19,279,87.42,24390.18,Chandigarh,Wholesale,80,15.99,172.81,2020-04-19,2020,4,19,6,2,10,0,1,27.9,182.0,18.88888888888889,39.60277158687125,0.0,80.0,1.4770588235294118,205.85714285714286,36.68841185457616,27.9,1748.4,18292.635,16544.234999999997
Jharkhand,220.86,55,Small,2020-04-20,9,Paneer,Amul,891.84,9.7675,36859.7472,11,Refrigerated,2020-04-16,2020-04-27,753,39.07,29419.71,Gujarat,Wholesale,138,66.18,51.43,2020-04-20,2020,4,20,0,2,4,7,0,188.25,182.0,18.88888888888889,39.60277158687125,132.22222222222223,5.7777777777777715,9.966176470588236,227.28571428571428,36.68841185457616,26.892857142857142,56.43444444444438,22064.7825,22008.348055555558
Chandigarh,827.34,11,Small,2020-05-18,9,Paneer,Mother Dairy,277.45,23.435,26990.336,14,Refrigerated,2020-04-09,2020-04-23,155,93.74,14529.7,Chandigarh,Wholesale,122,26.17,112.05,2020-04-23,2020,4,23,3,2,14,0,1,11.071428571428571,182.0,18.88888888888889,39.60277158687125,0.0,122.0,0.5861344537815126,193.0,36.68841185457616,11.071428571428571,2859.0699999999997,10897.275,8038.205
West Bengal,550.97,77,Small,2020-05-01,9,Paneer,Amul,798.14,20.99,69733.4918,9,Refrigerated,2020-04-15,2020-04-24,604,83.96,50711.84,Haryana,Wholesale,194,23.34,64.25,2020-04-24,2020,4,24,4,2,9,0,1,67.11111111111111,182.0,18.88888888888889,39.60277158687125,0.0,194.0,3.552941176470588,268.42857142857144,36.68841185457616,67.11111111111111,4072.0599999999995,38033.88,33961.82
Kerala,681.03,99,Large,2020-06-05,9,Paneer,Mother Dairy,436.22,8.4825,13252.3636,7,Refrigerated,2020-04-18,2020-04-25,38,33.93,1289.34,Jharkhand,Retail,398,12.0,38.9,2020-04-25,2020,4,25,5,2,7,0,1,5.428571428571429,182.0,18.88888888888889,39.60277158687125,0.0,398.0,0.28739495798319326,266.85714285714283,36.68841185457616,5.428571428571429,3376.035,967.0049999999999,-2409.0299999999997
Delhi,250.07,56,Medium,2020-06-05,9,Paneer,Mother Dairy,500.21,24.4925,47865.0949,9,Refrigerated,2020-04-17,2020-04-26,384,97.97,37620.48,Karnataka,Online,116,80.87,38.88,2020-04-26,2020,4,26,6,2,9,0,1,42.666666666666664,182.0,18.88888888888889,39.60277158687125,0.0,116.0,2.2588235294117647,318.0,36.68841185457616,42.666666666666664,2841.13,28215.359999999997,25374.229999999996
Kerala,838.87,98,Medium,2020-06-09,9,Paneer,Amul,154.79,16.5525,10417.366999999998,7,Refrigerated,2020-04-21,2020-04-28,115,66.21,7614.15,Maharashtra,Online,39,68.51,49.79,2020-04-28,2020,4,28,1,2,7,0,1,16.428571428571427,182.0,18.88888888888889,39.60277158687125,0.0,39.0,0.8697478991596638,332.57142857142856,36.68841185457616,16.428571428571427,645.5474999999999,5710.6125,5065.0650000000005
Madhya Pradesh,146.65,72,Small,2020-06-04,9,Paneer,Sudha,303.97,9.805,10514.322300000002,9,Refrigerated,2020-04-23,2020-05-02,233,39.22,9138.26,Haryana,Retail,70,96.09,103.32,2020-05-02,2020,5,2,5,2,9,0,1,25.88888888888889,182.0,18.88888888888889,39.60277158687125,0.0,70.0,1.3705882352941177,326.0,67.12940603786501,25.88888888888889,686.35,6853.695,6167.344999999999
Chandigarh,726.57,57,Large,2020-05-25,9,Paneer,Amul,770.27,20.44,61698.62699999999,7,Refrigerated,2020-05-02,2020-05-09,557,81.76,45540.32,Madhya Pradesh,Retail,213,83.63,79.83,2020-05-09,2020,5,9,5,2,7,0,1,79.57142857142857,182.0,18.88888888888889,39.60277158687125,0.0,213.0,4.212605042016807,298.0,67.12940603786501,79.57142857142857,4353.72,34155.240000000005,29801.520000000004
Tamil Nadu,968.45,82,Large,2020-05-13,9,Paneer,Sudha,924.36,21.575,81436.116,12,Refrigerated,2020-05-04,2020-05-16,908,86.3,78360.4,Kerala,Wholesale,16,51.92,198.63,2020-05-13,2020,5,13,2,2,9,3,0,100.88888888888889,182.0,18.88888888888889,39.60277158687125,16.0,0.0,5.341176470588235,405.57142857142856,67.12940603786501,33.629629629629626,0.0,58770.299999999996,58770.299999999996
Uttar Pradesh,16.53,25,Medium,2020-05-13,9,Paneer,Raj,959.18,15.125,55872.235,7,Refrigerated,2020-05-12,2020-05-19,408,60.5,24684.0,Telangana,Wholesale,551,45.94,143.44,2020-05-13,2020,5,13,2,2,1,6,0,408.0,182.0,18.88888888888889,39.60277158687125,113.33333333333334,437.66666666666663,21.599999999999998,377.57142857142856,67.12940603786501,68.0,6619.708333333333,18513.0,11893.291666666668
Bihar,74.96,52,Small,2020-07-01,9,Paneer,Sudha,238.0,20.25,18773.44,13,Refrigerated,2020-05-02,2020-05-15,127,81.0,10287.0,Telangana,Online,111,94.08,83.78,2020-05-15,2020,5,15,4,2,13,0,1,9.76923076923077,182.0,18.88888888888889,39.60277158687125,0.0,111.0,0.5171945701357465,390.2857142857143,67.12940603786501,9.76923076923077,2247.75,7715.25,5467.5
Karnataka,769.07,16,Medium,2020-05-23,9,Paneer,Amul,459.4,17.3725,33343.252,11,Refrigerated,2020-05-08,2020-05-19,290,69.49,20152.1,Madhya Pradesh,Retail,169,81.9,124.88,2020-05-19,2020,5,19,1,2,11,0,1,26.363636363636363,182.0,18.88888888888889,39.60277158687125,0.0,169.0,1.3957219251336899,376.85714285714283,67.12940603786501,26.363636363636363,2935.9525,15114.074999999997,12178.122499999998
Maharashtra,245.16,77,Large,2020-06-11,9,Paneer,Sudha,372.36,18.5175,28895.136,10,Refrigerated,2020-05-11,2020-05-21,47,74.07,3481.29,Chandigarh,Wholesale,325,67.7,32.37,2020-05-21,2020,5,21,3,2,10,0,1,4.7,182.0,18.88888888888889,39.60277158687125,0.0,325.0,0.24882352941176472,367.14285714285717,67.12940603786501,4.7,6018.187499999999,2610.9674999999997,-3407.2199999999993
Rajasthan,939.31,90,Large,2020-06-22,9,Paneer,Mother Dairy,546.57,12.9225,30755.493900000005,13,Refrigerated,2020-05-11,2020-05-24,421,51.69,21761.49,Gujarat,Retail,125,49.47,197.11,2020-05-24,2020,5,24,6,2,13,0,1,32.38461538461539,182.0,18.88888888888889,39.60277158687125,0.0,125.0,1.7144796380090497,394.0,67.12940603786501,32.38461538461539,1615.3125,16321.117499999998,14705.804999999998
Chandigarh,262.49,41,Small,2020-07-13,9,Paneer,Mother Dairy,463.14,5.4475,10828.213199999998,8,Refrigerated,2020-05-17,2020-05-25,143,21.79,3115.97,Karnataka,Online,320,40.89,126.65,2020-05-25,2020,5,25,0,2,8,0,1,17.875,182.0,18.88888888888889,39.60277158687125,0.0,320.0,0.9463235294117647,334.85714285714283,67.12940603786501,17.875,1743.1999999999998,2336.9775,593.7775000000001
Kerala,353.35,52,Small,2020-07-09,9,Paneer,Sudha,845.76,10.93,33111.504,7,Refrigerated,2020-05-18,2020-05-25,201,43.72,8787.72,Chandigarh,Wholesale,644,15.69,137.98,2020-05-25,2020,5,25,0,2,7,0,1,28.714285714285715,182.0,18.88888888888889,39.60277158687125,0.0,644.0,1.5201680672268907,233.85714285714286,67.12940603786501,28.714285714285715,7038.92,6590.79,-448.1300000000001
West Bengal,189.35,69,Large,2020-05-27,9,Paneer,Raj,663.14,7.97,18362.3466,12,Refrigerated,2020-05-23,2020-06-04,146,31.88,4654.48,Bihar,Wholesale,517,11.64,25.87,2020-05-27,2020,5,27,2,2,4,8,0,36.5,182.0,18.88888888888889,39.60277158687125,151.11111111111111,365.8888888888889,1.9323529411764706,196.42857142857142,67.12940603786501,4.5625,2916.1344444444444,3490.86,574.7255555555557
Uttar Pradesh,201.85,15,Small,2020-07-09,9,Paneer,Raj,36.1,22.8,3291.237,10,Refrigerated,2020-05-19,2020-05-29,1,91.2,91.2,Kerala,Retail,35,93.0,83.78,2020-05-29,2020,5,29,4,2,10,0,1,0.1,182.0,18.88888888888889,39.60277158687125,0.0,35.0,0.005294117647058823,178.42857142857142,67.12940603786501,0.1,798.0,68.4,-729.6
Kerala,482.75,74,Large,2020-06-23,9,Paneer,Mother Dairy,677.95,3.5525,10935.3335,12,Refrigerated,2020-05-21,2020-06-02,473,14.21,6721.33,Haryana,Online,204,43.2,32.12,2020-06-02,2020,6,2,1,2,12,0,1,39.416666666666664,182.0,18.88888888888889,39.60277158687125,0.0,204.0,2.0867647058823526,204.57142857142858,24.496065128402318,39.416666666666664,724.71,5040.9975,4316.2875
Karnataka,194.89,63,Large,2020-06-12,9,Paneer,Mother Dairy,563.42,3.755,9059.7936,11,Refrigerated,2020-05-30,2020-06-10,146,15.02,2192.92,Gujarat,Retail,417,56.22,176.79,2020-06-10,2020,6,10,2,2,11,0,1,13.272727272727273,182.0,18.88888888888889,39.60277158687125,0.0,417.0,0.7026737967914438,218.71428571428572,24.496065128402318,13.272727272727273,1565.835,1644.69,78.85500000000002
West Bengal,926.74,68,Large,2020-06-21,9,Paneer,Mother Dairy,647.64,3.06,10278.0468,14,Refrigerated,2020-06-20,2020-07-04,16,12.24,195.84,Chandigarh,Retail,631,71.49,83.74,2020-06-21,2020,6,21,6,2,1,13,0,16.0,182.0,18.88888888888889,39.60277158687125,245.55555555555557,385.44444444444446,0.8470588235294118,160.85714285714286,24.496065128402318,1.2307692307692308,1179.46,146.88,-1032.58
Uttar Pradesh,321.15,96,Small,2020-07-20,9,Paneer,Raj,656.42,12.1475,32066.117,8,Refrigerated,2020-06-13,2020-06-21,132,48.59,6413.88,Uttar Pradesh,Retail,524,69.95,142.64,2020-06-21,2020,6,21,6,2,8,0,1,16.5,182.0,18.88888888888889,39.60277158687125,0.0,524.0,0.8735294117647059,159.28571428571428,24.496065128402318,16.5,6365.290000000001,4810.410000000001,-1554.88
Maharashtra,858.3,25,Small,2020-08-05,9,Paneer,Mother Dairy,45.09,7.2325,1219.6845,14,Refrigerated,2020-06-13,2020-06-27,39,28.93,1128.27,West Bengal,Retail,6,17.05,130.02,2020-06-27,2020,6,27,5,2,14,0,1,2.7857142857142856,182.0,18.88888888888889,39.60277158687125,0.0,6.0,0.14747899159663866,136.14285714285714,24.496065128402318,2.7857142857142856,43.394999999999996,846.2024999999999,802.8074999999999
Chandigarh,987.38,29,Small,2020-08-09,9,Paneer,Sudha,133.74,25.3825,13139.955000000002,11,Refrigerated,2020-06-16,2020-06-27,64,101.53,6497.92,West Bengal,Retail,69,67.46,162.65,2020-06-27,2020,6,27,5,2,11,0,1,5.818181818181818,182.0,18.88888888888889,39.60277158687125,0.0,69.0,0.30802139037433157,124.42857142857143,24.496065128402318,5.818181818181818,1751.3925,4873.4400000000005,3122.0475000000006
West Bengal,135.75,37,Small,2020-08-24,9,Paneer,Mother Dairy,517.28,2.3325,7200.5376,11,Refrigerated,2020-06-25,2020-07-06,190,9.33,1772.7,Madhya Pradesh,Online,327,80.46,79.78,2020-07-06,2020,7,6,0,3,11,0,1,17.272727272727273,182.0,18.88888888888889,39.60277158687125,0.0,327.0,0.9144385026737968,151.42857142857142,26.57882509298081,17.272727272727273,762.7275,1329.525,566.7975000000001
Chandigarh,536.57,37,Medium,2020-08-18,9,Paneer,Amul,569.54,2.725,7455.2786,12,Refrigerated,2020-07-01,2020-07-13,469,10.9,5112.1,Tamil Nadu,Wholesale,100,16.07,122.65,2020-07-13,2020,7,13,0,3,12,0,1,39.083333333333336,182.0,18.88888888888889,39.60277158687125,0.0,100.0,2.0691176470588233,150.85714285714286,26.57882509298081,39.083333333333336,272.5,3834.0750000000003,3561.5750000000003
Tamil Nadu,101.62,48,Medium,2020-07-25,9,Paneer,Sudha,488.57,21.805,44352.3846,14,Refrigerated,2020-06-30,2020-07-14,418,87.22,36457.96,Karnataka,Wholesale,70,36.44,96.62,2020-07-14,2020,7,14,1,3,14,0,1,29.857142857142858,182.0,18.88888888888889,39.60277158687125,0.0,70.0,1.580672268907563,189.71428571428572,26.57882509298081,29.857142857142858,1526.35,27343.469999999998,25817.12
Gujarat,982.66,14,Large,2020-08-26,9,Paneer,Raj,932.17,16.3775,59901.2442,7,Refrigerated,2020-07-09,2020-07-16,413,65.51,27055.63,Bihar,Wholesale,519,58.44,183.3,2020-07-16,2020,7,16,3,3,7,0,1,59.0,182.0,18.88888888888889,39.60277158687125,0.0,519.0,3.123529411764706,246.42857142857142,26.57882509298081,59.0,8499.9225,20291.722500000003,11791.800000000003
Madhya Pradesh,571.09,89,Medium,2020-07-23,9,Paneer,Mother Dairy,834.56,14.505,44406.9376,9,Refrigerated,2020-07-08,2020-07-17,343,58.02,19900.86,Tamil Nadu,Wholesale,491,29.74,64.12,2020-07-17,2020,7,17,4,3,9,0,1,38.111111111111114,182.0,18.88888888888889,39.60277158687125,0.0,491.0,2.0176470588235293,276.57142857142856,26.57882509298081,38.111111111111114,7121.955000000001,14925.645,7803.69
West Bengal,65.98,53,Medium,2020-07-18,9,Paneer,Mother Dairy,832.72,8.9,27621.3224,13,Refrigerated,2020-07-06,2020-07-19,237,35.6,8437.2,Rajasthan,Wholesale,595,25.11,66.27,2020-07-18,2020,7,18,5,3,12,1,0,19.75,182.0,18.88888888888889,39.60277158687125,18.88888888888889,576.1111111111111,1.0455882352941175,304.85714285714283,26.57882509298081,19.75,5127.388888888889,6327.900000000001,1200.5111111111119
Chandigarh,598.89,30,Medium,2020-08-17,9,Paneer,Sudha,812.66,23.01,72952.48819999999,12,Refrigerated,2020-07-12,2020-07-24,481,92.04,44271.24,Karnataka,Wholesale,331,11.77,169.02,2020-07-24,2020,7,24,4,3,12,0,1,40.083333333333336,182.0,18.88888888888889,39.60277158687125,0.0,331.0,2.1220588235294118,364.42857142857144,26.57882509298081,40.083333333333336,7616.31,33203.43,25587.12
Madhya Pradesh,577.8,95,Medium,2020-08-25,9,Paneer,Mother Dairy,282.82,9.1475,9811.0258,9,Refrigerated,2020-07-19,2020-07-28,137,36.59,5012.83,West Bengal,Retail,145,88.84,94.22,2020-07-28,2020,7,28,1,3,9,0,1,15.222222222222221,182.0,18.88888888888889,39.60277158687125,0.0,145.0,0.8058823529411765,356.85714285714283,26.57882509298081,15.222222222222221,1326.3875,3759.6225000000004,2433.2350000000006
Jharkhand,774.96,25,Small,2020-09-18,9,Paneer,Raj,126.77,12.9975,6925.4451,8,Refrigerated,2020-07-20,2020-07-28,10,51.99,519.9,Maharashtra,Wholesale,116,56.58,96.34,2020-07-28,2020,7,28,1,3,8,0,1,1.25,182.0,18.88888888888889,39.60277158687125,0.0,116.0,0.0661764705882353,291.2857142857143,26.57882509298081,1.25,1507.71,389.925,-1117.785
Haryana,771.31,81,Medium,2020-08-22,9,Paneer,Raj,652.02,22.6,56777.9016,10,Refrigerated,2020-07-20,2020-07-30,268,90.4,24227.2,Bihar,Wholesale,384,52.54,198.75,2020-07-30,2020,7,30,3,3,10,0,1,26.8,182.0,18.88888888888889,39.60277158687125,0.0,384.0,1.4188235294117648,269.85714285714283,26.57882509298081,26.8,8678.400000000001,18170.4,9492.0
Haryana,827.65,40,Small,2020-08-24,9,Paneer,Raj,371.6,9.2075,14756.236,10,Refrigerated,2020-07-21,2020-07-31,165,36.83,6076.95,Maharashtra,Retail,206,72.62,113.54,2020-07-31,2020,7,31,4,3,10,0,1,16.5,182.0,18.88888888888889,39.60277158687125,0.0,206.0,0.8735294117647059,234.42857142857142,26.57882509298081,16.5,1896.745,4557.7125,2660.9674999999997
Madhya Pradesh,921.86,44,Medium,2020-08-11,9,Paneer,Raj,811.74,7.075,21373.1142,10,Refrigerated,2020-07-26,2020-08-05,780,28.3,22074.0,Delhi,Retail,31,48.11,161.86,2020-08-05,2020,8,5,2,3,10,0,1,78.0,182.0,18.88888888888889,39.60277158687125,0.0,31.0,4.129411764705883,296.85714285714283,49.71532755385483,78.0,219.32500000000002,16555.5,16336.175
Chandigarh,902.7,70,Small,2020-08-27,9,Paneer,Raj,135.72,4.8875,2930.1948,8,Refrigerated,2020-08-10,2020-08-18,99,19.55,1935.45,Chandigarh,Retail,36,93.6,158.78,2020-08-18,2020,8,18,1,3,8,0,1,12.375,182.0,18.88888888888889,39.60277158687125,0.0,36.0,0.6551470588235294,277.14285714285717,49.71532755385483,12.375,175.95000000000002,1451.5875,1275.6375
Gujarat,233.97,43,Medium,2020-08-20,9,Paneer,Amul,823.61,13.6775,45092.6475,10,Refrigerated,2020-08-18,2020-08-28,485,54.71,26534.35,Maharashtra,Wholesale,338,90.93,152.69,2020-08-20,2020,8,20,3,3,2,8,0,242.5,182.0,18.88888888888889,39.60277158687125,151.11111111111111,186.88888888888889,12.838235294117647,277.7142857142857,49.71532755385483,30.3125,2556.172777777778,19900.7625,17344.589722222223
Maharashtra,547.47,94,Large,2020-09-26,9,Paneer,Amul,152.5,15.5525,9119.5,13,Refrigerated,2020-08-08,2020-08-21,39,62.21,2426.19,Uttar Pradesh,Retail,113,18.64,51.2,2020-08-21,2020,8,21,4,3,13,0,1,3.0,182.0,18.88888888888889,39.60277158687125,0.0,113.0,0.1588235294117647,263.7142857142857,49.71532755385483,3.0,1757.4325000000001,1819.6425,62.20999999999981
Chandigarh,96.51,49,Small,2020-09-09,9,Paneer,Amul,722.97,23.6875,68067.62550000001,12,Refrigerated,2020-08-10,2020-08-22,247,94.75,23403.25,Kerala,Wholesale,475,41.58,164.22,2020-08-22,2020,8,22,5,3,12,0,1,20.583333333333332,182.0,18.88888888888889,39.60277158687125,0.0,475.0,1.089705882352941,297.57142857142856,49.71532755385483,20.583333333333332,11251.5625,17552.4375,6300.875
Bihar,20.07,62,Large,2020-10-17,9,Paneer,Raj,779.42,4.22,14427.0642,9,Refrigerated,2020-08-19,2020-08-28,620,16.88,10465.6,West Bengal,Online,159,52.71,112.8,2020-08-28,2020,8,28,4,3,9,0,1,68.88888888888889,182.0,18.88888888888889,39.60277158687125,0.0,159.0,3.6470588235294117,347.85714285714283,49.71532755385483,68.88888888888889,670.9799999999999,7849.2,7178.22
Tamil Nadu,805.31,86,Large,2020-10-08,9,Paneer,Raj,81.82,8.07,2412.8718,9,Refrigerated,2020-08-21,2020-08-30,9,32.28,290.52,West Bengal,Wholesale,72,81.06,61.1,2020-08-30,2020,8,30,6,3,9,0,1,1.0,182.0,18.88888888888889,39.60277158687125,0.0,72.0,0.052941176470588235,325.57142857142856,49.71532755385483,1.0,581.04,217.89000000000001,-363.15
Madhya Pradesh,743.31,48,Large,2020-09-08,9,Paneer,Mother Dairy,631.11,23.555,60832.6929,12,Refrigerated,2020-08-23,2020-09-04,38,94.22,3580.36,Chandigarh,Retail,593,38.44,37.3,2020-09-04,2020,9,4,4,3,12,0,1,3.1666666666666665,182.0,18.88888888888889,39.60277158687125,0.0,593.0,0.1676470588235294,219.57142857142858,25.485395791201146,3.1666666666666665,13968.115,2685.2699999999995,-11282.845000000001
Haryana,972.97,70,Large,2020-10-28,9,Paneer,Mother Dairy,788.45,5.9525,15138.24,7,Refrigerated,2020-08-30,2020-09-06,134,23.81,3190.54,West Bengal,Retail,654,92.11,119.48,2020-09-06,2020,9,6,6,3,7,0,1,19.142857142857142,182.0,18.88888888888889,39.60277158687125,0.0,654.0,1.0134453781512605,224.57142857142858,25.485395791201146,19.142857142857142,3892.935,2392.9049999999997,-1500.0300000000002
West Bengal,633.57,65,Medium,2020-09-23,9,Paneer,Mother Dairy,760.67,20.2875,61834.8643,12,Refrigerated,2020-08-25,2020-09-06,181,81.15,14688.15,Chandigarh,Online,579,80.83,36.84,2020-09-06,2020,9,6,6,3,12,0,1,15.083333333333334,182.0,18.88888888888889,39.60277158687125,0.0,579.0,0.7985294117647058,181.14285714285714,25.485395791201146,15.083333333333334,11746.462500000001,11016.112500000001,-730.3500000000004
Haryana,273.98,11,Large,2020-10-16,9,Paneer,Mother Dairy,385.68,6.1,10378.6488,12,Refrigerated,2020-08-31,2020-09-12,129,24.4,3147.6,Bihar,Retail,256,35.17,107.04,2020-09-12,2020,9,12,5,3,12,0,1,10.75,182.0,18.88888888888889,39.60277158687125,0.0,256.0,0.5691176470588235,194.0,25.485395791201146,10.75,1561.6,2360.7,799.0999999999999
West Bengal,141.62,85,Large,2020-10-19,9,Paneer,Sudha,272.32,22.525,24800.1824,7,Refrigerated,2020-09-06,2020-09-13,237,90.1,21353.7,Karnataka,Retail,35,12.45,117.28,2020-09-13,2020,9,13,6,3,7,0,1,33.857142857142854,182.0,18.88888888888889,39.60277158687125,0.0,35.0,1.7924369747899158,192.57142857142858,25.485395791201146,33.857142857142854,788.375,16015.274999999998,15226.899999999998
Tamil Nadu,235.32,10,Large,2020-09-26,9,Paneer,Raj,829.83,7.4,27085.6512,8,Refrigerated,2020-09-06,2020-09-14,651,29.6,19269.6,Maharashtra,Online,178,37.02,52.82,2020-09-14,2020,9,14,0,3,8,0,1,81.375,182.0,18.88888888888889,39.60277158687125,0.0,178.0,4.308088235294117,197.0,25.485395791201146,81.375,1317.2,14452.200000000003,13135.000000000002
Chandigarh,479.33,53,Large,2020-09-20,9,Paneer,Mother Dairy,100.17,24.29,9620.3268,12,Refrigerated,2020-09-04,2020-09-16,39,97.16,3789.24,Haryana,Wholesale,61,13.68,166.49,2020-09-16,2020,9,16,2,3,12,0,1,3.25,182.0,18.88888888888889,39.60277158687125,0.0,61.0,0.17205882352941176,201.28571428571428,25.485395791201146,3.25,1481.69,2841.9300000000003,1360.2400000000002
Tamil Nadu,474.74,99,Small,2020-09-18,9,Paneer,Mother Dairy,121.94,18.305,8917.4722,13,Refrigerated,2020-09-03,2020-09-16,13,73.22,951.86,Chandigarh,Online,108,79.19,148.12,2020-09-16,2020,9,16,2,3,13,0,1,1.0,182.0,18.88888888888889,39.60277158687125,0.0,108.0,0.052941176470588235,197.71428571428572,25.485395791201146,1.0,1976.94,713.895,-1263.045
Uttar Pradesh,13.25,63,Small,2020-11-08,9,Paneer,Amul,157.64,10.7625,6390.7256,11,Refrigerated,2020-09-10,2020-09-21,87,43.05,3745.35,Tamil Nadu,Wholesale,70,73.48,38.57,2020-09-21,2020,9,21,0,3,11,0,1,7.909090909090909,182.0,18.88888888888889,39.60277158687125,0.0,70.0,0.41871657754010694,191.0,25.485395791201146,7.909090909090909,753.375,2809.0124999999994,2055.6374999999994
Tamil Nadu,992.0,63,Medium,2020-10-19,9,Paneer,Mother Dairy,909.45,17.835,62315.514,12,Refrigerated,2020-09-09,2020-09-21,718,71.34,51222.12,Maharashtra,Online,191,48.59,183.72,2020-09-21,2020,9,21,0,3,12,0,1,59.833333333333336,182.0,18.88888888888889,39.60277158687125,0.0,191.0,3.1676470588235293,267.7142857142857,25.485395791201146,59.833333333333336,3406.485,38416.590000000004,35010.105
Haryana,820.38,54,Large,2020-10-07,9,Paneer,Raj,345.63,20.2625,28673.4648,13,Refrigerated,2020-09-14,2020-09-27,96,81.05,7780.8,Uttar Pradesh,Online,249,71.16,100.11,2020-09-27,2020,9,27,6,3,13,0,1,7.384615384615385,182.0,18.88888888888889,39.60277158687125,0.0,249.0,0.3909502262443439,263.0,25.485395791201146,7.384615384615385,5045.3625,5835.599999999999,790.2374999999993
Delhi,601.58,97,Medium,2020-11-16,9,Paneer,Raj,278.17,14.525,16253.4731,9,Refrigerated,2020-09-21,2020-09-30,270,58.1,15687.0,Madhya Pradesh,Online,8,21.2,79.5,2020-09-30,2020,9,30,2,3,9,0,1,30.0,182.0,18.88888888888889,39.60277158687125,0.0,8.0,1.588235294117647,267.7142857142857,25.485395791201146,30.0,116.2,11765.25,11649.05
Bihar,711.31,98,Small,2020-10-21,9,Paneer,Amul,450.53,23.1425,43503.1768,11,Refrigerated,2020-09-20,2020-10-01,18,92.57,1666.26,Jharkhand,Retail,432,71.37,120.9,2020-10-01,2020,10,1,3,4,11,0,1,1.6363636363636365,182.0,18.88888888888889,39.60277158687125,0.0,432.0,0.08663101604278076,177.28571428571428,48.974162968296724,1.6363636363636365,9997.56,1249.695,-8747.865
