Product Name,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Price per Unit (sold),Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Sales_Velocity,Quantity_Sold_Hist_Mean,Sales_Velocity_Hist_Mean,Sales_Volatility_Hist,Capacity_Utilization,Sales_Trend_7d,Seasonal_Volatility,Stock_Efficiency
Yogurt,152.88,9.1925,5283.5328,21,36.77,2019,6,16,6,2,21,0,4.523809523809524,178.0,9.954545454545455,44.4674005868485,0.45444661883018045,397.14285714285717,57.62585415815926,4.523809523809524
Curd,709.93,4.4675,10776.737399999998,7,17.87,2022,3,7,0,1,5,2,109.4,196.0,34.57142857142857,69.91022195694126,3.1644628099173557,189.71428571428572,85.70308998374571,54.7
Cheese,360.65,12.825,17242.6765,76,51.3,2020,5,13,2,2,25,51,3.44,194.0,7.842105263157895,56.94558885722439,0.43865771812080534,171.0,22.360169609118195,0.06745098039215686
Ghee,343.94,10.94,15061.1326,135,43.76,2020,8,17,0,3,27,108,11.851851851851851,188.0,6.563383492932056,43.34753878230251,1.8057533686116034,150.0,52.379284671134336,0.10973936899862825
Yogurt,507.81,12.27,25233.0789,29,49.08,2020,3,28,5,1,14,15,27.5,178.0,9.954545454545455,44.4674005868485,2.7625570776255706,284.2857142857143,69.58566092479155,1.8333333333333333
Cheese,635.2,18.69,45391.392,55,74.76,2021,12,11,5,4,12,43,11.916666666666666,194.0,7.842105263157895,56.94558885722439,1.5195749440715882,276.57142857142856,17.59842788346705,0.2771317829457364
Lassi,438.86,11.33,18901.7002,15,45.32,2021,2,27,5,1,15,0,10.266666666666667,192.0,15.75,49.63685879040302,0.6518518518518519,240.57142857142858,31.309615994956676,10.266666666666667
Yogurt,41.58,14.475,2530.143,23,57.9,2021,8,20,4,3,11,12,3.272727272727273,178.0,9.954545454545455,44.4674005868485,0.3287671232876712,176.71428571428572,11.206689153771064,0.27272727272727276
Butter,69.85,25.0775,6812.470499999999,31,100.31,2020,1,20,0,1,6,25,0.8333333333333334,217.0,8.947368421052632,54.71471100437881,0.09313725490196077,161.71428571428572,62.264586095764265,0.03333333333333333
Paneer,245.11,19.27,19819.5946,9,77.08,2019,11,1,4,4,9,0,11.444444444444445,182.0,18.88888888888889,39.60277158687125,0.6058823529411764,166.14285714285714,29.968284627314485,11.444444444444445
Buttermilk,224.4,20.05,17563.788,9,80.2,2021,10,7,3,4,9,0,22.22222222222222,152.0,18.0,48.52413783860662,1.2345679012345678,354.0,28.267949442713956,22.22222222222222
Yogurt,384.53,12.455,19241.8812,30,49.82,2021,5,6,3,2,30,0,11.066666666666666,178.0,9.954545454545455,44.4674005868485,1.1117199391171995,286.42857142857144,76.6816846453667,11.066666666666666
Ghee,514.58,24.38,51056.62760000001,78,97.52,2021,2,25,3,1,13,65,20.307692307692307,188.0,6.563383492932056,43.34753878230251,3.0940889450633438,361.57142857142856,76.27210063356509,0.31242603550295855
Cheese,876.31,25.1225,84756.70319999999,41,100.49,2021,2,4,3,1,41,0,0.43902439024390244,194.0,7.842105263157895,56.94558885722439,0.05598297593714192,136.0,19.956558294996615,0.43902439024390244
Paneer,223.5,4.255,3850.905,9,17.02,2020,12,3,3,4,9,0,18.88888888888889,182.0,18.88888888888889,39.60277158687125,1.0,311.2857142857143,41.899535739905225,18.88888888888889
Ghee,158.23,13.92,9208.986,137,55.68,2019,8,9,4,3,11,126,11.272727272727273,188.0,6.563383492932056,43.34753878230251,1.7175176926453546,267.85714285714283,52.379284671134336,0.08946608946608947
Buttermilk,97.23,13.015,5075.406000000001,11,52.06,2022,8,9,1,3,11,0,2.272727272727273,152.0,18.0,48.52413783860662,0.12626262626262627,198.85714285714286,38.22123656599648,2.272727272727273
Butter,181.34,5.89,4491.7918,27,23.56,2020,1,26,6,1,19,8,8.894736842105264,217.0,8.947368421052632,54.71471100437881,0.9941176470588236,124.28571428571429,62.264586095764265,1.111842105263158
Buttermilk,27.32,18.1525,1901.1988,12,72.61,2020,11,17,1,4,12,0,2.0833333333333335,152.0,18.0,48.52413783860662,0.11574074074074074,203.57142857142858,33.407441708270284,2.0833333333333335
Yogurt,357.27,9.71,13176.1176,26,38.84,2021,3,18,3,1,26,0,2.9615384615384617,178.0,9.954545454545455,44.4674005868485,0.29750614682121534,220.14285714285714,69.58566092479155,2.9615384615384617
Yogurt,140.84,6.745,3626.63,30,26.98,2020,12,8,1,4,30,0,1.1333333333333333,178.0,9.954545454545455,44.4674005868485,0.11385083713850838,211.57142857142858,32.42941191130222,1.1333333333333333
Cheese,876.89,17.965,62881.7819,53,71.86,2021,9,2,3,3,25,28,25.76,194.0,7.842105263157895,56.94558885722439,3.2848322147651006,462.7142857142857,116.58518894484398,0.92
Buttermilk,344.6,19.6125,26323.994,10,78.45,2020,9,14,0,3,10,0,23.0,152.0,18.0,48.52413783860662,1.2777777777777777,203.85714285714286,15.45455374986849,23.0
Butter,267.34,13.2975,13813.457799999998,25,53.19,2022,6,21,1,2,25,0,9.64,217.0,8.947368421052632,54.71471100437881,1.0774117647058823,184.85714285714286,16.70396021691645,9.64
Butter,793.06,8.3175,28486.7152,40,33.27,2021,7,1,3,3,36,4,17.916666666666668,217.0,8.947368421052632,54.71471100437881,2.002450980392157,322.7142857142857,21.99658905696661,4.479166666666667
Lassi,202.56,16.94,13709.260800000002,12,67.76,2020,2,3,0,1,12,0,7.916666666666667,192.0,15.75,49.63685879040302,0.5026455026455027,296.14285714285717,31.309615994956676,7.916666666666667
Yogurt,597.28,10.3475,27247.9136,30,41.39,2019,1,4,4,1,30,0,1.7333333333333334,178.0,9.954545454545455,44.4674005868485,0.1741248097412481,264.5,22.76546445517359,1.7333333333333334
Lassi,866.75,24.38,85357.54000000001,18,97.52,2022,8,10,2,3,18,0,31.944444444444443,192.0,15.75,49.63685879040302,2.0282186948853616,306.42857142857144,65.14999805968438,31.944444444444443
Lassi,538.34,16.6,35546.590200000006,15,66.4,2021,6,10,3,2,15,0,23.933333333333334,192.0,15.75,49.63685879040302,1.5195767195767196,292.7142857142857,23.51479496534756,23.933333333333334
Lassi,439.9,22.26,40440.007,14,89.04,2021,11,22,0,4,14,0,29.928571428571427,192.0,15.75,49.63685879040302,1.9002267573696145,284.7142857142857,99.89887497072651,29.928571428571427
Butter,804.77,4.135,9335.332,38,16.54,2019,6,23,6,2,28,10,4.642857142857143,217.0,8.947368421052632,54.71471100437881,0.51890756302521,182.14285714285714,16.70396021691645,0.4642857142857143
Milk,161.84,7.515,4217.5504,1,30.06,2022,8,22,0,3,1,0,88.0,202.0,29.043478260869566,164.33150316519354,3.0299401197604787,218.71428571428572,135.05702816027141,88.0
Yogurt,992.4,14.855,62828.844,29,59.42,2021,6,10,3,2,29,0,29.689655172413794,178.0,9.954545454545455,44.4674005868485,2.9825224374114314,370.2857142857143,57.62585415815926,29.689655172413794
Cheese,229.37,15.235,13486.956,53,60.94,2020,3,14,5,1,45,8,3.3333333333333335,194.0,7.842105263157895,56.94558885722439,0.4250559284116331,150.28571428571428,10.058263399025437,0.4166666666666667
Cheese,622.13,12.84,33147.0864,58,51.36,2019,2,2,5,1,25,33,14.4,194.0,7.842105263157895,56.94558885722439,1.836241610738255,295.7142857142857,19.956558294996615,0.4363636363636364
Buttermilk,493.17,10.2525,20870.9544,14,41.01,2022,1,30,6,1,14,0,28.428571428571427,152.0,18.0,48.52413783860662,1.5793650793650793,239.0,22.264104527925333,28.428571428571427
Cheese,775.4,6.7775,24231.25,62,27.11,2022,8,5,4,3,38,24,16.157894736842106,194.0,7.842105263157895,56.94558885722439,2.0604026845637584,285.85714285714283,21.326427220515964,0.6732456140350878
Cheese,940.49,19.79,75577.7764,87,79.16,2021,8,27,4,3,23,64,23.08695652173913,194.0,7.842105263157895,56.94558885722439,2.94397432156405,183.57142857142858,21.326427220515964,0.3607336956521739
Butter,965.9,20.005,74190.779,38,80.02,2019,1,6,6,1,38,0,20.342105263157894,217.0,8.947368421052632,54.71471100437881,2.273529411764706,411.2,62.264586095764265,20.342105263157894
Paneer,206.09,10.7225,8509.4561,14,42.89,2021,2,15,0,1,5,9,31.2,182.0,18.88888888888889,39.60277158687125,1.651764705882353,295.57142857142856,25.97957563681851,3.466666666666667
Milk,907.81,4.46,18246.981,1,17.84,2019,4,14,6,2,1,0,676.0,202.0,29.043478260869566,164.33150316519354,23.275449101796408,382.85714285714283,208.87540979115556,676.0
Curd,547.43,23.82,52175.5533,5,95.28,2021,8,18,2,3,5,0,74.8,196.0,34.57142857142857,69.91022195694126,2.163636363636364,224.14285714285714,124.4520493391122,74.8
Milk,550.05,19.22,39625.602,23,76.88,2019,12,13,4,4,23,0,15.043478260869565,202.0,29.043478260869566,164.33150316519354,0.5179640718562875,210.42857142857142,160.85683220493374,15.043478260869565
Ice Cream,531.78,17.7825,35485.6794,30,71.13,2020,6,28,6,2,13,17,0.15384615384615385,177.0,9.125,72.25225364557888,0.01685985247629083,179.42857142857142,26.052907676433684,0.00904977375565611
Milk,957.37,14.65,55594.4759,27,58.6,2019,2,16,5,1,27,0,14.851851851851851,202.0,29.043478260869566,164.33150316519354,0.5113661565757375,281.7142857142857,171.3047644048469,14.851851851851851
Lassi,300.1,11.48,13876.624000000002,18,45.92,2019,9,7,5,3,18,0,4.111111111111111,192.0,15.75,49.63685879040302,0.26102292768959434,165.0,17.847609133710655,4.111111111111111
Ice Cream,525.08,17.26,38530.3704,23,69.04,2022,3,6,6,1,7,16,65.0,177.0,9.125,72.25225364557888,7.123287671232877,276.14285714285717,27.98014051352803,4.0625
Milk,477.52,24.37,44767.5,2,97.48,2019,4,12,4,2,2,0,146.5,202.0,29.043478260869566,164.33150316519354,5.044161676646707,355.85714285714283,208.87540979115556,146.5
Cheese,46.05,20.8875,3755.838,56,83.55,2021,1,24,6,1,18,38,1.7222222222222223,194.0,7.842105263157895,56.94558885722439,0.21961222967934377,180.42857142857142,47.63962483433812,0.04532163742690059
Paneer,115.3,18.33,8240.491,12,73.32,2022,8,25,3,3,12,0,2.75,182.0,18.88888888888889,39.60277158687125,0.14558823529411763,262.2857142857143,49.71532755385483,2.75
Buttermilk,514.55,25.47,50271.535,10,101.88,2022,9,17,5,3,10,0,34.6,152.0,18.0,48.52413783860662,1.9222222222222223,263.42857142857144,15.45455374986849,34.6
Buttermilk,503.61,17.365,34900.173,12,69.46,2021,2,5,4,1,12,0,6.833333333333333,152.0,18.0,48.52413783860662,0.37962962962962965,189.0,26.256946246408635,6.833333333333333
Curd,294.69,21.3625,26197.941000000003,6,85.45,2022,9,12,0,3,6,0,7.666666666666667,196.0,34.57142857142857,69.91022195694126,0.22176308539944906,298.7142857142857,37.456094832772834,7.666666666666667
Ice Cream,449.4,7.145,11158.602,27,28.58,2020,11,22,6,4,27,0,9.666666666666666,177.0,9.125,72.25225364557888,1.0593607305936072,329.14285714285717,35.394577275590606,9.666666666666666
Milk,532.09,21.5725,46818.5991,2,86.29,2022,8,3,2,3,2,0,138.5,202.0,29.043478260869566,164.33150316519354,4.7687125748503,249.42857142857142,135.05702816027141,138.5
Lassi,150.65,7.9375,4218.2,14,31.75,2019,5,10,4,2,14,0,0.14285714285714285,192.0,15.75,49.63685879040302,0.009070294784580499,100.42857142857143,15.13846513507707,0.14285714285714285
Ice Cream,261.86,11.3225,12095.3134,24,45.29,2021,1,6,2,1,2,22,120.0,177.0,9.125,72.25225364557888,13.150684931506849,321.7142857142857,26.732437350347993,5.454545454545454
Ice Cream,557.0,21.9125,49183.1,23,87.65,2019,6,14,4,2,23,0,2.4782608695652173,177.0,9.125,72.25225364557888,0.2715902322811197,285.42857142857144,26.052907676433684,2.4782608695652173
Cheese,295.64,12.71,15012.5992,43,50.84,2021,11,27,5,4,18,25,15.444444444444445,194.0,7.842105263157895,56.94558885722439,1.9694258016405666,468.42857142857144,56.581114457762666,0.6177777777777778
Milk,531.42,4.6175,12153.5754,2,18.47,2021,4,5,0,2,2,0,122.0,202.0,29.043478260869566,164.33150316519354,4.200598802395209,282.57142857142856,208.87540979115556,122.0
Buttermilk,475.2,5.765,8686.656,8,23.06,2020,2,27,3,1,8,0,2.75,152.0,18.0,48.52413783860662,0.1527777777777778,160.42857142857142,26.256946246408635,2.75
Paneer,284.75,17.4775,20541.865,13,69.91,2021,11,12,4,4,13,0,5.615384615384615,182.0,18.88888888888889,39.60277158687125,0.29728506787330317,283.7142857142857,29.968284627314485,5.615384615384615
Paneer,919.34,8.185,32848.0182,9,32.74,2021,7,1,3,3,9,0,101.11111111111111,182.0,18.88888888888889,39.60277158687125,5.352941176470588,264.7142857142857,26.57882509298081,101.11111111111111
Butter,415.89,21.525,37138.977,26,86.1,2019,7,3,2,3,2,24,123.0,217.0,8.947368421052632,54.71471100437881,13.74705882352941,263.42857142857144,21.99658905696661,5.125
Buttermilk,20.59,8.8175,753.1822,10,35.27,2022,11,4,4,4,10,0,1.3,152.0,18.0,48.52413783860662,0.07222222222222222,160.14285714285714,33.407441708270284,1.3
Ghee,414.48,25.1675,40755.8184,70,100.67,2021,3,25,3,1,49,21,2.5306122448979593,188.0,6.563383492932056,43.34753878230251,0.38556519630814085,298.0,31.03633279344621,0.12050534499514091
Lassi,259.16,9.7875,9319.3936,14,39.15,2020,8,25,1,3,14,0,9.214285714285714,192.0,15.75,49.63685879040302,0.5850340136054422,240.28571428571428,65.14999805968438,9.214285714285714
Ghee,353.48,14.4,21498.6536,119,57.6,2019,10,17,3,4,59,60,5.186440677966102,188.0,6.563383492932056,43.34753878230251,0.7902083862006921,257.2857142857143,18.81448534853301,0.0864406779661017
Buttermilk,916.81,4.655,15310.727,11,18.62,2022,8,24,2,3,11,0,57.45454545454545,152.0,18.0,48.52413783860662,3.191919191919192,344.14285714285717,38.22123656599648,57.45454545454545
Milk,5.56,20.99,439.0732,30,83.96,2022,9,22,3,3,11,19,0.2727272727272727,202.0,29.043478260869566,164.33150316519354,0.00939031028851388,265.2857142857143,148.8031919194186,0.014354066985645932
Cheese,576.21,4.96,10556.167200000002,77,19.84,2021,7,20,1,3,1,76,451.0,194.0,7.842105263157895,56.94558885722439,57.51006711409396,306.7142857142857,80.60997817948127,5.934210526315789
Cheese,847.18,2.0725,9090.2414,77,8.29,2022,2,11,4,1,43,34,7.651162790697675,194.0,7.842105263157895,56.94558885722439,0.9756516310285624,335.42857142857144,19.956558294996615,0.2250341997264022
Ice Cream,653.12,15.35,39526.822400000005,23,61.4,2022,6,19,6,2,23,0,6.434782608695652,177.0,9.125,72.25225364557888,0.7051816557474687,239.28571428571428,26.052907676433684,6.434782608695652
Ghee,680.27,21.7475,60312.73819999999,119,86.99,2020,6,27,5,2,49,70,10.612244897959183,188.0,6.563383492932056,43.34753878230251,1.616886307098655,253.85714285714286,11.383149855574802,0.15160349854227403
Cheese,945.46,20.7775,77849.17640000001,42,83.11,2020,1,24,4,1,23,19,38.56521739130435,194.0,7.842105263157895,56.94558885722439,4.917712284797198,305.2857142857143,47.63962483433812,2.0297482837528604
Lassi,713.73,19.435,56056.35420000001,18,77.74,2020,1,25,5,1,8,10,2.0,192.0,15.75,49.63685879040302,0.12698412698412698,367.14285714285717,78.6859636309452,0.2
Butter,717.33,13.92,36454.710600000006,35,55.68,2022,9,22,3,3,16,19,36.1875,217.0,8.947368421052632,54.71471100437881,4.044485294117647,270.2857142857143,47.584352287615175,1.9046052631578947
Ice Cream,213.59,6.2425,6371.3897,22,24.97,2022,11,11,4,4,22,0,2.0454545454545454,177.0,9.125,72.25225364557888,0.22415940224159403,100.28571428571429,35.394577275590606,2.0454545454545454
Paneer,693.74,7.8675,21394.9416,12,31.47,2022,7,22,4,3,12,0,24.0,182.0,18.88888888888889,39.60277158687125,1.2705882352941176,136.57142857142858,26.57882509298081,24.0
Ice Cream,980.29,8.455,35839.4024,25,33.82,2021,1,30,5,1,25,0,12.6,177.0,9.125,72.25225364557888,1.3808219178082193,352.0,26.732437350347993,12.6
Butter,933.8,18.9625,68316.80799999999,26,75.85,2019,3,14,3,1,26,0,14.615384615384615,217.0,8.947368421052632,54.71471100437881,1.6334841628959276,295.57142857142856,39.693180755752905,14.615384615384615
Buttermilk,16.71,5.1425,316.32030000000003,13,20.57,2021,2,27,5,1,10,3,0.2,152.0,18.0,48.52413783860662,0.011111111111111112,194.85714285714286,26.256946246408635,0.06666666666666667
Butter,987.09,11.3275,43974.8595,25,45.31,2019,5,14,1,2,2,23,76.5,217.0,8.947368421052632,54.71471100437881,8.549999999999999,292.85714285714283,41.44417673170085,3.3260869565217392
Yogurt,22.08,5.1125,436.9632,21,20.45,2019,1,11,4,1,7,14,0.14285714285714285,178.0,9.954545454545455,44.4674005868485,0.014350945857795172,131.42857142857142,22.76546445517359,0.01020408163265306
Lassi,178.25,7.855,4878.7025,16,31.42,2022,3,27,6,1,16,0,7.6875,192.0,15.75,49.63685879040302,0.4880952380952381,165.42857142857142,22.304634251858513,7.6875
Yogurt,947.02,3.325,9858.4782,28,13.3,2021,10,3,6,4,9,19,38.44444444444444,178.0,9.954545454545455,44.4674005868485,3.8619989852866565,315.7142857142857,24.054204233543757,2.023391812865497
Lassi,551.57,20.455,44412.4164,13,81.82,2021,7,2,4,3,13,0,42.07692307692308,192.0,15.75,49.63685879040302,2.6715506715506714,270.0,23.072499488621748,42.07692307692308
Buttermilk,582.19,13.4375,30570.7969,13,53.75,2019,10,14,0,4,13,0,42.76923076923077,152.0,18.0,48.52413783860662,2.376068376068376,321.14285714285717,28.267949442713956,42.76923076923077
Ice Cream,869.86,23.2025,81766.84,29,92.81,2021,11,10,2,4,29,0,3.1379310344827585,177.0,9.125,72.25225364557888,0.34388285309400096,313.2857142857143,35.394577275590606,3.1379310344827585
Cheese,87.36,6.0975,2299.3152,36,24.39,2019,7,9,1,3,26,10,1.5,194.0,7.842105263157895,56.94558885722439,0.1912751677852349,209.71428571428572,80.60997817948127,0.15
Ghee,498.79,15.3375,31877.6689,100,61.35,2019,12,9,0,4,46,54,9.565217391304348,188.0,6.563383492932056,43.34753878230251,1.457360734993604,334.7142857142857,25.74408356014258,0.17713365539452497
Ghee,134.46,9.375,5125.6152,74,37.5,2020,5,27,2,2,45,29,1.7777777777777777,188.0,6.563383492932056,43.34753878230251,0.27086300529174046,279.14285714285717,44.276704131336324,0.06130268199233716
Buttermilk,19.6,2.675,252.44800000000004,12,10.7,2019,11,10,6,4,12,0,0.75,152.0,18.0,48.52413783860662,0.041666666666666664,163.28571428571428,33.407441708270284,0.75
Lassi,907.9,17.04,59031.658,17,68.16,2020,12,25,4,4,7,10,79.85714285714286,192.0,15.75,49.63685879040302,5.070294784580499,312.85714285714283,91.13330603354095,7.985714285714286
Curd,804.02,6.045,15911.555799999998,7,24.18,2022,8,13,5,3,1,6,226.0,196.0,34.57142857142857,69.91022195694126,6.537190082644629,155.0,124.4520493391122,37.666666666666664
Yogurt,818.33,14.5975,45294.5655,23,58.39,2022,4,14,3,2,23,0,2.9565217391304346,178.0,9.954545454545455,44.4674005868485,0.29700218383958704,115.57142857142857,23.387685266416824,2.9565217391304346
Milk,865.01,10.585,40110.5137,2,42.34,2019,10,13,6,4,2,0,151.0,202.0,29.043478260869566,164.33150316519354,5.199101796407185,273.2857142857143,82.78913031246772,151.0
Milk,757.55,7.7425,19711.451,1,30.97,2021,2,8,0,1,1,0,476.0,202.0,29.043478260869566,164.33150316519354,16.389221556886227,174.0,171.3047644048469,476.0
Butter,699.13,21.35,56489.704,37,85.4,2021,2,28,6,1,19,18,28.0,217.0,8.947368421052632,54.71471100437881,3.1294117647058823,310.42857142857144,9.341512894137912,1.5555555555555556
Paneer,778.25,11.775,39068.15,9,47.1,2022,11,19,5,4,9,0,70.55555555555556,182.0,18.88888888888889,39.60277158687125,3.735294117647059,367.2857142857143,29.968284627314485,70.55555555555556
Paneer,480.87,16.9875,33805.161,9,67.95,2019,1,17,3,1,9,0,32.44444444444444,182.0,18.88888888888889,39.60277158687125,1.7176470588235293,344.85714285714283,23.015161055737053,32.44444444444444
Yogurt,935.28,11.5975,41264.5536,24,46.39,2020,1,16,3,1,5,19,88.6,178.0,9.954545454545455,44.4674005868485,8.900456621004565,163.0,22.76546445517359,4.663157894736842
Milk,91.06,20.4225,7374.949399999999,1,81.69,2020,5,15,4,2,1,0,25.0,202.0,29.043478260869566,164.33150316519354,0.8607784431137724,297.2857142857143,130.0079689939997,25.0
Buttermilk,385.64,11.5375,16227.731199999998,9,46.15,2022,2,12,5,1,9,0,12.0,152.0,18.0,48.52413783860662,0.6666666666666666,286.14285714285717,26.256946246408635,12.0
Curd,583.56,22.365,54043.4916,7,89.46,2020,1,5,6,1,1,6,141.0,196.0,34.57142857142857,69.91022195694126,4.078512396694215,210.42857142857142,44.43556072012025,23.5
Ice Cream,628.24,21.9075,53513.4832,25,87.63,2022,8,2,1,3,25,0,1.88,177.0,9.125,72.25225364557888,0.20602739726027397,185.42857142857142,165.4885276378345,1.88
Butter,904.02,14.5275,51944.9892,37,58.11,2020,6,1,0,2,16,21,3.1875,217.0,8.947368421052632,54.71471100437881,0.35625,253.57142857142858,16.70396021691645,0.15178571428571427
